prodotto_id,rank,anno,mese,mese_nome,periodo,kg_totali_storici,quota_globale_pct,storico_mese_kg,predizione_kg,adjustment_stagionale,variazione_pct,ricavo_lordo_stimato,ricavo_netto_stimato,metodo_globale
40016,11,2025,2,Feb,2025-02,118992.0,2.4368461039513134,3.858,3.3138665491684693,1.1672045179507866,-14.10402931134087,0.0,0.0,SARIMA
40016,11,2025,3,Mar,2025-03,118992.0,2.4368461039513134,3.854,2.9076516896844704,1.1659943525615166,-24.554963941762576,0.0,0.0,SARIMA
40016,11,2025,4,Apr,2025-04,118992.0,2.4368461039513134,2.996,1.8773559354229366,0.9064138765631302,-37.33791937840666,0.0,0.0,SARIMA
40016,11,2025,5,Mag,2025-05,118992.0,2.4368461039513134,3.462,2.80176616390542,1.0473981444130698,-19.070879147734832,0.0,0.0,SARIMA
40016,11,2025,6,Giu,2025-06,118992.0,2.4368461039513134,3.072,2.9772270814676447,0.9294070189592577,-3.0850559418084456,0.0,0.0,SARIMA
40016,11,2025,7,Lug,2025-07,118992.0,2.4368461039513134,3.1,3.4560977628081644,0.9378781766841467,11.487024606714979,0.0,0.0,SARIMA
40016,11,2025,8,Ago,2025-08,118992.0,2.4368461039513134,2.13,1.8825085132252133,0.644413069786204,-11.619318627924258,0.0,0.0,SARIMA
40016,11,2025,9,Set,2025-09,118992.0,2.4368461039513134,3.754,2.8019729703361156,1.13574021782977,-25.360336432175934,0.0,0.0,SARIMA
40016,11,2025,10,Ott,2025-10,118992.0,2.4368461039513134,3.296,2.8364848593365406,0.9971762807583703,-13.941600141488452,0.0,0.0,SARIMA
40016,11,2025,11,Nov,2025-11,118992.0,2.4368461039513134,3.594,3.1750074665522785,1.0873336022589752,-11.658111670776893,0.0,0.0,SARIMA
40016,11,2025,12,Dic,2025-12,118992.0,2.4368461039513134,2.958,2.2300655238427214,0.8949173053650665,-24.609008659813348,0.0,0.0,SARIMA
40040,12,2025,1,Gen,2025-01,114763.75,2.3502554546721,2.6525,2.4264901137261803,0.8320571609066452,-8.520636617297628,0.0,0.0,SARIMA
40040,12,2025,2,Feb,2025-02,114763.75,2.3502554546721,3.1683333333333334,2.7214706713190173,0.9938678371872652,-14.10402931134086,0.0,0.0,SARIMA
40040,12,2025,3,Mar,2025-03,114763.75,2.3502554546721,3.8191666666666664,2.8813716687908517,1.1980263802812299,-24.55496394176255,0.0,0.0,SARIMA
40040,12,2025,4,Apr,2025-04,114763.75,2.3502554546721,2.6,1.6292140961614268,0.8155885460347889,-37.33791937840667,0.0,0.0,SARIMA
40040,12,2025,5,Mag,2025-05,114763.75,2.3502554546721,2.8691666666666666,2.3219913591195747,0.9000228730762109,-19.070879147734832,0.0,0.0,SARIMA
40040,12,2025,6,Giu,2025-06,114763.75,2.3502554546721,3.2816666666666667,3.1804254141763195,1.0294191327836533,-3.0850559418084456,0.0,0.0,SARIMA
40040,12,2025,7,Lug,2025-07,114763.75,2.3502554546721,2.63,2.932108747156604,0.8249991831044211,11.487024606714979,0.0,0.0,SARIMA
40040,12,2025,8,Ago,2025-08,114763.75,2.3502554546721,2.5383333333333336,2.2433962954945232,0.7962444587249895,-11.619318627924235,0.0,0.0,SARIMA
40040,12,2025,9,Set,2025-09,114763.75,2.3502554546721,4.04,3.015442408140093,1.2672991253771335,-25.360336432175913,0.0,0.0,SARIMA
40040,12,2025,10,Ott,2025-10,114763.75,2.3502554546721,4.179583333333333,3.596882537419705,1.3110847284094498,-13.941600141488465,0.0,0.0,SARIMA
40040,12,2025,11,Nov,2025-11,114763.75,2.3502554546721,4.033333333333333,3.5631228292786656,1.2652078726949931,-11.658111670776883,0.0,0.0,SARIMA
40040,12,2025,12,Dic,2025-12,114763.75,2.3502554546721,2.4425,1.8414249634840592,0.76618270141922,-24.609008659813338,0.0,0.0,SARIMA
40014,13,2025,1,Gen,2025-01,111205.0,2.2773755461703793,3.9433333333333334,3.60733622939123,1.2765613056966862,-8.520636617297628,0.0,0.0,SARIMA
40014,13,2025,2,Feb,2025-02,111205.0,2.2773755461703793,2.63,2.259064029111735,0.8514005665212895,-14.10402931134086,0.0,0.0,SARIMA
40014,13,2025,3,Mar,2025-03,111205.0,2.2773755461703793,3.1733333333333333,2.394122477581402,1.0272919383121264,-24.55496394176254,0.0,0.0,SARIMA
40014,13,2025,4,Apr,2025-04,111205.0,2.2773755461703793,3.1066666666666665,1.9467019713108324,1.0057101749022075,-37.33791937840668,0.0,0.0,SARIMA
40014,13,2025,5,Mag,2025-05,111205.0,2.2773755461703793,4.238333333333333,3.4300459054551706,1.372060608785576,-19.070879147734864,0.0,0.0,SARIMA
40014,13,2025,6,Giu,2025-06,111205.0,2.2773755461703793,3.47,3.3629485588192476,1.1233307854862642,-3.0850559418084345,0.0,0.0,SARIMA
40014,13,2025,7,Lug,2025-07,111205.0,2.2773755461703793,2.9033333333333333,3.2368399477482916,0.9398857965019559,11.487024606714979,0.0,0.0,SARIMA
40014,13,2025,8,Ago,2025-08,111205.0,2.2773755461703793,2.37,2.0946221485181953,0.7672316892226069,-11.619318627924258,0.0,0.0,SARIMA
40014,13,2025,9,Set,2025-09,111205.0,2.2773755461703793,2.23,1.664464497562477,0.7219099860617778,-25.360336432175924,0.0,0.0,SARIMA
40014,13,2025,10,Ott,2025-10,111205.0,2.2773755461703793,2.91,2.504299435882686,0.9420439728429477,-13.941600141488452,0.0,0.0,SARIMA
40014,13,2025,11,Nov,2025-11,111205.0,2.2773755461703793,2.9383333333333335,2.595779152073672,0.9512162222921632,-11.658111670776904,0.0,0.0,SARIMA
40014,13,2025,12,Dic,2025-12,111205.0,2.2773755461703793,3.155,2.3785857767828893,1.0213569533743987,-24.609008659813327,0.0,0.0,SARIMA
50103,14,2025,1,Gen,2025-01,89237.4,1.8274994160678442,2.4724,2.2617357802739337,0.9974113992563657,-8.520636617297617,2.6815346536363074,2.2192010926645303,SARIMA
50103,14,2025,2,Feb,2025-02,89237.4,1.8274994160678442,2.1546,1.8507145844578496,0.869205064244364,-14.10402931134086,2.1942241598232886,1.8159096495089286,SARIMA
50103,14,2025,3,Mar,2025-03,89237.4,1.8274994160678442,3.0114,2.2719518158577623,1.2148538617216549,-24.554963941762566,2.6936468789809935,2.2292250032946157,SARIMA
50103,14,2025,4,Apr,2025-04,89237.4,1.8274994160678442,2.4682000000000004,1.546625473902167,0.9957170424059869,-37.33791937840666,1.833693325558579,1.5175393039105483,SARIMA
50103,14,2025,5,Mag,2025-05,89237.4,1.8274994160678442,2.2161999999999993,1.7935511763278997,0.8940556313832538,-19.070879147734843,2.1264506996528656,1.7598212686782335,SARIMA
50103,14,2025,6,Giu,2025-06,89237.4,1.8274994160678442,2.128,2.0623500095583163,0.8584741375252977,-3.0850559418084567,2.445141057939132,2.023565013466868,SARIMA
50103,14,2025,7,Lug,2025-07,89237.4,1.8274994160678442,2.0061999999999998,2.2366526876599155,0.8093377888643101,11.487024606714979,2.6517959093269643,2.194589718063695,SARIMA
50103,14,2025,8,Ago,2025-08,89237.4,1.8274994160678442,1.3776000000000004,1.217532266581716,0.5557490469242719,-11.619318627924235,1.443517405186826,1.1946350939477182,SARIMA
50103,14,2025,9,Set,2025-09,89237.4,1.8274994160678442,2.6012,1.9415269287262398,1.0493716760013179,-25.360336432175924,2.3018921068299654,1.9050141573765231,SARIMA
50103,14,2025,10,Ott,2025-10,89237.4,1.8274994160678442,3.4467999999999996,2.966260926323176,1.390502188544265,-13.941600141488442,3.5168261186987775,2.9104767878886437,SARIMA
50103,14,2025,11,Nov,2025-11,89237.4,1.8274994160678442,3.7436000000000003,3.3071669314927967,1.5102367393043725,-11.658111670776883,3.9210074003798487,3.244971641693668,SARIMA
50103,14,2025,12,Dic,2025-12,89237.4,1.8274994160678442,2.1195999999999997,1.5979874524465962,0.8550854238245399,-24.609008659813338,1.8945885576840265,1.5679353580833324,SARIMA
50105,15,2025,1,Gen,2025-01,77120.4,1.5793544631165695,1.8185999999999998,1.6636437024778252,0.8489271321206839,-8.520636617297628,2.0477787509277134,1.5534873282899897,SARIMA
50105,15,2025,2,Feb,2025-02,77120.4,1.5793544631165695,1.9922,1.711219528059467,0.9299640562030281,-14.10402931134087,2.1063398265587665,1.597912971872168,SARIMA
50105,15,2025,3,Mar,2025-03,77120.4,1.5793544631165695,2.7537999999999996,2.077605402971743,1.2854808844352468,-24.55496394176254,2.5573241377835543,1.9400390010771793,SARIMA
50105,15,2025,4,Apr,2025-04,77120.4,1.5793544631165695,1.575,0.986927769790095,0.7352140289728788,-37.33791937840667,1.2148092242747348,0.9215794115187644,SARIMA
50105,15,2025,5,Mag,2025-05,77120.4,1.5793544631165695,2.149,1.7391668071151785,1.0031586973096613,-19.070879147734832,2.1407401276035727,1.6240097519751242,SARIMA
50105,15,2025,6,Giu,2025-06,77120.4,1.5793544631165695,1.8703999999999998,1.812697113664415,0.8731075046291253,-3.0850559418084234,2.231248569451105,1.6926713285491142,SARIMA
50105,15,2025,7,Lug,2025-07,77120.4,1.5793544631165695,1.6618,1.8526913749143898,0.7757324910140508,11.487024606715002,2.280477498833502,1.730017412908174,SARIMA
50105,15,2025,8,Ago,2025-08,77120.4,1.5793544631165695,1.6744000000000003,1.4798461288940368,0.781614203245834,-11.619318627924248,1.8215423488084492,1.3818597128891685,SARIMA
50105,15,2025,9,Set,2025-09,77120.4,1.5793544631165695,2.9637999999999995,2.21217034882317,1.3835094216316306,-25.360336432175913,2.7229601067857354,2.0656938741133164,SARIMA
50105,15,2025,10,Ott,2025-10,77120.4,1.5793544631165695,2.6656,2.2939727066284834,1.2443088988127655,-13.941600141488465,2.82365061511995,2.1420797769875484,SARIMA
50105,15,2025,11,Nov,2025-11,77120.4,1.5793544631165695,2.632,2.325158500825152,1.2286243328613442,-11.658111670776904,2.8620372039019273,2.1712006374428414,SARIMA
50105,15,2025,12,Dic,2025-12,77120.4,1.5793544631165695,1.9501999999999997,1.4702751131163203,0.9103583487637512,-24.609008659813327,1.8097613871126184,1.372922431602676,SARIMA
50104,16,2025,1,Gen,2025-01,75373.2,1.5435734231069578,1.9123999999999999,1.7494513453308003,0.9134068873286526,-8.520636617297617,2.3336747476813806,1.9313170325639009,SARIMA
50104,16,2025,2,Feb,2025-02,75373.2,1.5435734231069578,1.9614000000000003,1.6847635690873606,0.9368104312938819,-14.10402931134086,2.247384705774308,1.8599045840890824,SARIMA
50104,16,2025,3,Mar,2025-03,75373.2,1.5435734231069578,2.5256,1.905439830686845,1.2062855232363758,-24.55496394176255,2.541755063933694,2.103521432220988,SARIMA
50104,16,2025,4,Apr,2025-04,75373.2,1.5435734231069578,1.9627999999999999,1.2299313184406342,0.9374791039786026,-37.337919378406646,1.6406627522897146,1.3577898639639017,SARIMA
50104,16,2025,5,Mag,2025-05,75373.2,1.5435734231069578,2.4346,1.9703003762692477,1.162821798729522,-19.070879147734843,2.62827557092034,2.175124610416833,SARIMA
50104,16,2025,6,Giu,2025-06,75373.2,1.5435734231069578,1.7304,1.6770161919829467,0.8264794383149449,-3.0850559418084345,2.237050118100527,1.851351821876298,SARIMA
50104,16,2025,7,Lug,2025-07,75373.2,1.5435734231069578,1.6295999999999997,1.816792552991027,0.778335005015045,11.487024606714979,2.4235043255170092,2.0056587521520077,SARIMA
50104,16,2025,8,Ago,2025-08,75373.2,1.5435734231069578,1.2796,1.1309191988370815,0.6111668338348379,-11.619318627924235,1.508585867813954,1.248484856121893,SARIMA
50104,16,2025,9,Set,2025-09,75373.2,1.5435734231069578,2.2133999999999996,1.652074313410218,1.057171514543631,-25.360336432175913,2.2037789829299137,1.823817089321308,SARIMA
50104,16,2025,10,Ott,2025-10,75373.2,1.5435734231069578,2.5424,2.1879487580027974,1.2143095954530259,-13.941600141488465,2.918606898899776,2.415398812882573,SARIMA
50104,16,2025,11,Nov,2025-11,75373.2,1.5435734231069578,3.1122,2.7493762485820823,1.4864593781344035,-11.658111670776872,3.6675212147599074,3.0351899708357855,SARIMA
50104,16,2025,12,Dic,2025-12,75373.2,1.5435734231069578,1.82,1.3721160423913974,0.869274490137078,-24.609008659813338,1.8303295873666294,1.5147555205792795,SARIMA
40233,17,2025,1,Gen,2025-01,68491.5,1.4026425720114073,1.8806666666666667,1.720421894017356,0.9885022229035719,-8.520636617297628,1.4262564924496215,1.069692369337216,SARIMA
40233,17,2025,2,Feb,2025-02,68491.5,1.4026425720114073,1.6998333333333333,1.460088341756057,0.8934539322397669,-14.104029311340893,1.2104359309894774,0.907826948242108,SARIMA
40233,17,2025,3,Mar,2025-03,68491.5,1.4026425720114073,2.1256666666666666,1.6037099831446004,1.1172773263835658,-24.554963941762566,1.3295005041613268,0.9971253781209951,SARIMA
40233,17,2025,4,Apr,2025-04,68491.5,1.4026425720114073,1.8095,1.1338703488477313,0.9510961214165261,-37.33791937840667,0.9399961441224716,0.7049971080918537,SARIMA
40233,17,2025,5,Mag,2025-05,68491.5,1.4026425720114073,2.4465,1.979930941650667,1.28591139046451,-19.070879147734843,1.6413935267570297,1.2310451450677722,SARIMA
40233,17,2025,6,Giu,2025-06,68491.5,1.4026425720114073,1.6251666666666666,1.5750293658523764,0.8542081864172927,-3.0850559418084456,1.305723826613369,0.9792928699600267,SARIMA
40233,17,2025,7,Lug,2025-07,68491.5,1.4026425720114073,1.6228333333333333,1.8092485976593062,0.8529817568603403,11.487024606714979,1.4998952104947618,1.1249214078710712,SARIMA
40233,17,2025,8,Ago,2025-08,68491.5,1.4026425720114073,2.2505,1.9890072342785647,1.182891307680515,-11.619318627924258,1.6489179144278259,1.2366884358208692,SARIMA
40233,17,2025,9,Set,2025-09,68491.5,1.4026425720114073,1.7745,1.3244808300110382,0.9326996780622413,-25.360336432175924,1.0980151958640731,0.8235113968980549,SARIMA
40233,17,2025,10,Ott,2025-10,68491.5,1.4026425720114073,2.1688333333333336,1.8664632622646846,1.1399662731871838,-13.941600141488465,1.5473270567997386,1.160495292599804,SARIMA
40233,17,2025,11,Nov,2025-11,68491.5,1.4026425720114073,1.6391666666666667,1.4480707861965154,0.8615667637590066,-11.658111670776893,1.2004731906292356,0.9003548929719266,SARIMA
40233,17,2025,12,Dic,2025-12,68491.5,1.4026425720114073,1.7873333333333332,1.3474883185536028,0.939445040625479,-24.609008659813338,1.117088761495215,0.8378165711214111,SARIMA
40288,18,2025,1,Gen,2025-01,66678.5,1.3655140088604076,1.4863333333333333,1.3596882710782328,0.8024775602330585,-8.520636617297638,1.451624488695622,1.0887183665217166,SARIMA
40288,18,2025,2,Feb,2025-02,66678.5,1.3655140088604076,2.013666666666667,1.7296585297672993,1.0871870243031863,-14.104029311340883,1.8466105300006752,1.3849578975005066,SARIMA
40288,18,2025,3,Mar,2025-03,66678.5,1.3655140088604076,2.2493333333333334,1.6970103444032876,1.2144244396619601,-24.55496394176255,1.811754816088919,1.3588161120666893,SARIMA
40288,18,2025,4,Apr,2025-04,66678.5,1.3655140088604076,1.9296666666666666,1.2091692823946794,1.0418350742743163,-37.33791937840667,1.2909280594960988,0.9681960446220742,SARIMA
40288,18,2025,5,Mag,2025-05,66678.5,1.3655140088604076,2.086,1.6881814609782508,1.1262400923836018,-19.070879147734853,1.8023289618984883,1.3517467214238663,SARIMA
40288,18,2025,6,Giu,2025-06,66678.5,1.3655140088604076,1.7756666666666667,1.7208863566599546,0.9586898325547215,-3.0850559418084567,1.8372452206334033,1.3779339154750525,SARIMA
40288,18,2025,7,Lug,2025-07,66678.5,1.3655140088604076,1.2845,1.4320508310732536,0.6935069025248018,11.487024606714957,1.5288798908255374,1.1466599181191532,SARIMA
40288,18,2025,8,Ago,2025-08,66678.5,1.3655140088604076,1.302,1.1507164714644262,0.702955225447483,-11.619318627924258,1.2285229232716293,0.9213921924537221,SARIMA
40288,18,2025,9,Set,2025-09,66678.5,1.3655140088604076,2.1455,1.6013939818476655,1.158364390320718,-25.360336432175934,1.709673290228824,1.2822549676716182,SARIMA
40288,18,2025,10,Ott,2025-10,66678.5,1.3655140088604076,1.7791666666666668,1.5311223641493512,0.9605794971392577,-13.941600141488465,1.634650210835606,1.2259876581267046,SARIMA
40288,18,2025,11,Nov,2025-11,66678.5,1.3655140088604076,2.3228333333333335,2.0520348294073036,1.254107395937221,-11.658111670776917,2.1907845153814627,1.6430883865360972,SARIMA
40288,18,2025,12,Dic,2025-12,66678.5,1.3655140088604076,1.8515,1.3958642046635559,0.9996325652196735,-24.609008659813348,1.4902464818472125,1.1176848613854096,SARIMA
40034,19,2025,1,Gen,2025-01,49692.5,1.0176564392614682,1.4425,1.3195898167954818,1.0450269155305127,-8.520636617297617,1.170079640508309,1.0400707915629412,SARIMA
40034,19,2025,2,Feb,2025-02,49692.5,1.0176564392614682,1.2925,1.1102054211509194,0.9363586054233537,-14.10402931134086,0.9844186000352979,0.8750387555869314,SARIMA
40034,19,2025,3,Mar,2025-03,49692.5,1.0176564392614682,1.4358333333333333,1.0832649760695259,1.0401972128590833,-24.554963941762566,0.9605305206527814,0.8538049072469168,SARIMA
40034,19,2025,4,Apr,2025-04,49692.5,1.0176564392614682,0.9833333333333334,0.6161771261123344,0.7123811440358203,-37.33791937840667,0.5463639541882768,0.48565684816735716,SARIMA
40034,19,2025,5,Mag,2025-05,49692.5,1.0176564392614682,1.4675,1.1876348485069912,1.0631383005483726,-19.070879147734843,1.0530752351293517,0.9360668756705348,SARIMA
40034,19,2025,6,Giu,2025-06,49692.5,1.0176564392614682,1.6108333333333333,1.5611382238707021,1.1669769079841021,-3.0850559418084567,1.3842604940725436,1.2304537725089277,SARIMA
40034,19,2025,7,Lug,2025-07,49692.5,1.0176564392614682,0.9,1.0033832214604348,0.6520098606429542,11.487024606714979,0.8896994081915185,0.7908439183924608,SARIMA
40034,19,2025,8,Ago,2025-08,49692.5,1.0176564392614682,0.7975,0.7048359339423041,0.5777531820697288,-11.619318627924248,0.6249776754168214,0.555535711481619,SARIMA
40034,19,2025,9,Set,2025-09,49692.5,1.0176564392614682,1.65,1.2315544488690973,1.1953514111787493,-25.360336432175924,1.0920187231351601,0.9706833094534756,SARIMA
40034,19,2025,10,Ott,2025-10,49692.5,1.0176564392614682,2.0258333333333334,1.7433997504670131,1.4676258992805755,-13.941600141488452,1.5458716999214894,1.3741081777079904,SARIMA
40034,19,2025,11,Nov,2025-11,49692.5,1.0176564392614682,1.8583333333333332,1.6416867581180628,1.3462796196609146,-11.658111670776883,1.4556828397105974,1.2939403019649753,SARIMA
40034,19,2025,12,Dic,2025-12,49692.5,1.0176564392614682,1.1,0.8293009047420534,0.796900940785833,-24.609008659813338,0.7353407037121655,0.6536361810774804,SARIMA
40136,20,2025,1,Gen,2025-01,45241.68,0.9265077622378987,1.08064,0.9885625924588349,0.8598937970473246,-8.520636617297628,1.5903516609698118,1.208667262337057,SARIMA
40136,20,2025,2,Feb,2025-02,45241.68,0.9265077622378987,1.4484800000000002,1.24418595623109,1.1525938028826517,-14.10402931134087,2.0015861586729247,1.5212054805914228,SARIMA
40136,20,2025,3,Mar,2025-03,45241.68,0.9265077622378987,1.4871999999999999,1.1220185762581067,1.1834043298126857,-24.554963941762587,1.805049189604419,1.3718373840993583,SARIMA
40136,20,2025,4,Apr,2025-04,45241.68,0.9265077622378987,1.3701599999999998,0.8585707638448232,1.0902725097741728,-37.33791937840666,1.381227097562457,1.0497325941474673,SARIMA
40136,20,2025,5,Mag,2025-05,45241.68,0.9265077622378987,1.21792,0.9856519486839076,0.9691311197992646,-19.070879147734853,1.5856691581143947,1.2051085601669398,SARIMA
40136,20,2025,6,Giu,2025-06,45241.68,0.9265077622378987,1.1299199999999998,1.095061335902318,0.8991071949582773,-3.0850559418084234,1.76168168581454,1.3388780812190504,SARIMA
40136,20,2025,7,Lug,2025-07,45241.68,0.9265077622378987,1.4282399999999997,1.5923022802429454,1.1364883001692243,11.487024606714957,2.561618854959694,1.946830329769367,SARIMA
40136,20,2025,8,Ago,2025-08,45241.68,0.9265077622378987,0.9565599999999999,0.8454142457327275,0.7611600630215322,-11.619318627924269,1.3600615278840533,1.0336467611918805,SARIMA
40136,20,2025,9,Set,2025-09,45241.68,0.9265077622378987,1.33672,0.9977233108438177,1.0636634183345974,-25.360336432175945,1.6050889814089733,1.2198676258708196,SARIMA
40136,20,2025,10,Ott,2025-10,45241.68,0.9265077622378987,1.21176,1.0428212661254994,0.9642294450603957,-13.941600141488465,1.677640389519787,1.275006696035038,SARIMA
40136,20,2025,11,Nov,2025-11,45241.68,0.9265077622378987,1.2531199999999998,1.1070298710311604,0.9971406897356596,-11.658111670776893,1.7809360859574654,1.3535114253276737,SARIMA
40136,20,2025,12,Dic,2025-12,45241.68,0.9265077622378987,1.15984,0.8744148739600208,0.9229153294042131,-24.609008659813348,1.4067163351995189,1.0691044147516342,SARIMA
